Host_name;Host_year;Season;Host_country;Host_continent;Discipline;Event;Event_type;Athlete_full_name;Athlete_country;Medal_type
mexico-city;1968;Summer;mexico;america;Athletics;javelin throw men;Athlete;Gergely KULCSAR;Hungary;BRONZE
mexico-city;1968;Summer;mexico;america;Athletics;discus throw women;Athlete;Jolan KLEIBER-KONTSEK;Hungary;BRONZE
mexico-city;1968;Summer;mexico;america;Athletics;50km walk men;Athlete;Antal KISS;Hungary;SILVER
mexico-city;1968;Summer;mexico;america;Canoe Sprint;C1 1000m canoe single men;Athlete;Tibor TATAI;Hungary;GOLD
mexico-city;1968;Summer;mexico;america;Canoe Sprint;K1 1000m kayak single men;Athlete;Mihaly HESZ;Hungary;GOLD
mexico-city;1968;Summer;mexico;america;Modern Pentathlon;Individual competition men;Athlete;Andras BALCZO;Hungary;SILVER
tokyo;1964;Summer;japan;asia;Modern Pentathlon;Individual competition men;Athlete;Ferenc TÖRÖK;Hungary;GOLD
tokyo;1964;Summer;japan;asia;Wrestling;Heavyweight, Greco-Roman (>97 kilograms) Men;Athlete;Istvan KOZMA;Hungary;GOLD
tokyo;1964;Summer;japan;asia;Wrestling;Featherweight, Greco-Roman (≤63 kilograms) Men;Athlete;Imre POLYAK;Hungary;GOLD
tokyo;1964;Summer;japan;asia;Fencing;foil individual women;Athlete;Ildiko REJTO-UJLAKI;Hungary;GOLD
tokyo;1964;Summer;japan;asia;Fencing;sabre individual men;Athlete;Tibor PEZSA;Hungary;GOLD
tokyo;1964;Summer;japan;asia;Weightlifting;56kg bantamweight men;Athlete;Imre FÖLDI;Hungary;SILVER
tokyo;1964;Summer;japan;asia;Weightlifting;75-82.5kg total lightheavyweight men;Athlete;Géza Tóth;Hungary;SILVER
tokyo;1964;Summer;japan;asia;Weightlifting;75-82.5kg total lightheavyweight men;Athlete;Gyözö VERES;Hungary;BRONZE
tokyo;1964;Summer;japan;asia;Gymnastics Artistic;uneven bars women;Athlete;Katalin MAKRAY-SCHMITT;Hungary;SILVER
tokyo;1964;Summer;japan;asia;Gymnastics Artistic;floor exercises women;Athlete;Aniko DUCZA;Hungary;BRONZE
tokyo;1964;Summer;japan;asia;Athletics;hammer throw men;Athlete;Gyula ZSIVOTZKY;Hungary;SILVER
tokyo;1964;Summer;japan;asia;Athletics;javelin throw men;Athlete;Gergely KULCSAR;Hungary;SILVER
tokyo;1964;Summer;japan;asia;Athletics;shot put men;Athlete;Vilmos VARJU;Hungary;BRONZE
tokyo;1964;Summer;japan;asia;Athletics;javelin throw women;Athlete;Marta ANTAL-RUDAS;Hungary;SILVER
tokyo;1964;Summer;japan;asia;Shooting;50m rifle prone 60 shots men;Athlete;Laszlo HAMMERL;Hungary;GOLD
tokyo;1964;Summer;japan;asia;Shooting;50m rifle 3 positions 3x40 shots men;Athlete;Laszlo HAMMERL;Hungary;BRONZE
tokyo;1964;Summer;japan;asia;Canoe Sprint;K1 1000m kayak single men;Athlete;Mihaly HESZ;Hungary;SILVER
rome;1960;Summer;italy;europe;Modern Pentathlon;Individual competition men;Athlete;Ferenc NEMETH;Hungary;GOLD
rome;1960;Summer;italy;europe;Modern Pentathlon;Individual competition men;Athlete;Imre NAGY;Hungary;SILVER
rome;1960;Summer;italy;europe;Athletics;javelin throw men;Athlete;Gergely KULCSAR;Hungary;BRONZE
rome;1960;Summer;italy;europe;Athletics;1500m men;Athlete;Istvan ROSZAVÖLGYI;Hungary;BRONZE
rome;1960;Summer;italy;europe;Athletics;hammer throw men;Athlete;Gyula ZSIVOTZKY;Hungary;SILVER
rome;1960;Summer;italy;europe;Canoe Sprint;K1 1000m kayak single men;Athlete;Imre SZÖLLÖSI;Hungary;SILVER
rome;1960;Summer;italy;europe;Canoe Sprint;C1 1000m canoe single men;Athlete;Janos PARTI;Hungary;GOLD
rome;1960;Summer;italy;europe;Fencing;sabre individual men;Athlete;Rudolf KARPATI;Hungary;GOLD
rome;1960;Summer;italy;europe;Fencing;sabre individual men;Athlete;Zoltan HORVATH;Hungary;SILVER
rome;1960;Summer;italy;europe;Wrestling;Featherweight, Greco-Roman (≤62 kilograms) Men;Athlete;Imre POLYAK;Hungary;SILVER
rome;1960;Summer;italy;europe;Boxing;51kg flyweight men;Athlete;Gyula TÖRÖK;Hungary;GOLD
rome;1960;Summer;italy;europe;Weightlifting;67.5 - 75kg, (middleweight) men;Athlete;Gyözö VERES;Hungary;BRONZE
melbourne;1956;Summer;australia;oceania;Boxing;67  71kg lightmiddleweight men;Athlete;László PAPP;Hungary;GOLD
melbourne;1956;Summer;australia;oceania;Canoe Sprint;C1 1000m canoe single men;Athlete;Istvan HERNEK;Hungary;SILVER
melbourne;1956;Summer;australia;oceania;Canoe Sprint;K1 1000m kayak single men;Athlete;Lajos KISS;Hungary;BRONZE
melbourne;1956;Summer;australia;oceania;Athletics;3000m steeplechase men;Athlete;Sandor ROZSNYOI;Hungary;SILVER
melbourne;1956;Summer;australia;oceania;Athletics;10000m men;Athlete;Jozsef KOVACS;Hungary;SILVER
melbourne;1956;Summer;australia;oceania;Wrestling;Featherweight, Greco-Roman (≤62 kilograms) Men;Athlete;Imre POLYAK;Hungary;SILVER
melbourne;1956;Summer;australia;oceania;Wrestling;Lightweight, Greco-Roman (≤67 kilograms) Men;Athlete;Gyula TOTH;Hungary;BRONZE
melbourne;1956;Summer;australia;oceania;Swimming;200m breaststroke women;Athlete;Eva SZEKELY;Hungary;SILVER
melbourne;1956;Summer;australia;oceania;Swimming;200m butterfly men;Athlete;György TUMPEK;Hungary;BRONZE
melbourne;1956;Summer;australia;oceania;Fencing;sabre individual men;Athlete;Rudolf KARPATI;Hungary;GOLD
melbourne;1956;Summer;australia;oceania;Canoe Marathon;C-1 10000m men;Athlete;Janos PARTI;Hungary;SILVER
melbourne;1956;Summer;australia;oceania;Canoe Marathon;K-1 10000m men;Athlete;Ferenc HATLACZKY;Hungary;SILVER
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;floor exercises women;Athlete;Agnes KELETI;Hungary;GOLD
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;vault women;Athlete;Olga TASS LEMHENYI;Hungary;BRONZE
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;balance beam women;Athlete;Agnes KELETI;Hungary;GOLD
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;uneven bars women;Athlete;Agnes KELETI;Hungary;GOLD
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;individual all-round women;Athlete;Agnes KELETI;Hungary;SILVER
helsinki;1952;Summer;finland;europe;Athletics;long jump men;Athlete;Ödön FÖLDESSY;Hungary;BRONZE
helsinki;1952;Summer;finland;europe;Athletics;50km walk men;Athlete;Antal ROKA;Hungary;BRONZE
helsinki;1952;Summer;finland;europe;Athletics;hammer throw men;Athlete;Jozsef CSERMAK;Hungary;GOLD
helsinki;1952;Summer;finland;europe;Athletics;hammer throw men;Athlete;Imre NEMETH;Hungary;BRONZE
helsinki;1952;Summer;finland;europe;Wrestling;Middleweight, Freestyle (≤79 kilograms) Men;Athlete;György GURICS;Hungary;BRONZE
helsinki;1952;Summer;finland;europe;Wrestling;Featherweight, Greco-Roman (≤62 kilograms) Men;Athlete;Imre POLYAK;Hungary;SILVER
helsinki;1952;Summer;finland;europe;Wrestling;Welterweight, Greco-Roman (≤73 kilograms) Men;Athlete;Miklos SZILVASI;Hungary;GOLD
helsinki;1952;Summer;finland;europe;Wrestling;Bantamweight, Greco-Roman (≤57 kilograms) Men;Athlete;Imre HODOS;Hungary;GOLD
helsinki;1952;Summer;finland;europe;Modern Pentathlon;Individual competition men;Athlete;Gabor BENEDEK;Hungary;SILVER
helsinki;1952;Summer;finland;europe;Modern Pentathlon;Individual competition men;Athlete;Istvan SZONDI;Hungary;BRONZE
helsinki;1952;Summer;finland;europe;Boxing;67  71kg lightmiddleweight men;Athlete;László PAPP;Hungary;GOLD
helsinki;1952;Summer;finland;europe;Shooting;50m pistol 60 shots men;Athlete;Ambrus BALOGH;Hungary;BRONZE
helsinki;1952;Summer;finland;europe;Shooting;25m rapid fire pistol 60 shots men;Athlete;Karoly TAKACS;Hungary;GOLD
helsinki;1952;Summer;finland;europe;Shooting;25m rapid fire pistol 60 shots men;Athlete;Szilard KUN;Hungary;SILVER
helsinki;1952;Summer;finland;europe;Canoe Sprint;C1 1000m canoe single men;Athlete;Janos PARTI;Hungary;SILVER
helsinki;1952;Summer;finland;europe;Swimming;400m freestyle women;Athlete;Valeria GYENGE;Hungary;GOLD
helsinki;1952;Summer;finland;europe;Swimming;400m freestyle women;Athlete;Eva NOVAK-GERARD;Hungary;SILVER
helsinki;1952;Summer;finland;europe;Swimming;100m freestyle women;Athlete;Katalin SZÖKE;Hungary;GOLD
helsinki;1952;Summer;finland;europe;Swimming;100m freestyle women;Athlete;Judith TEMES;Hungary;BRONZE
helsinki;1952;Summer;finland;europe;Swimming;200m breaststroke women;Athlete;Eva SZEKELY;Hungary;GOLD
helsinki;1952;Summer;finland;europe;Swimming;200m breaststroke women;Athlete;Eva NOVAK-GERARD;Hungary;SILVER
helsinki;1952;Summer;finland;europe;Fencing;foil individual women;Athlete;Ilona ELEK;Hungary;SILVER
helsinki;1952;Summer;finland;europe;Fencing;sabre individual men;Athlete;Pal Adam KOVACS;Hungary;GOLD
helsinki;1952;Summer;finland;europe;Fencing;sabre individual men;Athlete;Aladar GEREVICH;Hungary;SILVER
helsinki;1952;Summer;finland;europe;Fencing;sabre individual men;Athlete;Tibor BERCZELLY;Hungary;BRONZE
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;floor exercises women;Athlete;Agnes KELETI;Hungary;GOLD
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;floor exercises women;Athlete;Margit KORONDI;Hungary;BRONZE
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;individual all-round women;Athlete;Margit KORONDI;Hungary;BRONZE
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;balance beam women;Athlete;Margit KORONDI;Hungary;BRONZE
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;uneven bars women;Athlete;Margit KORONDI;Hungary;GOLD
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;uneven bars women;Athlete;Agnes KELETI;Hungary;BRONZE
london;1948;Summer;united kingdom;europe;Shooting;25m rapid fire pistol 60 shots men;Athlete;Karoly TAKACS;Hungary;GOLD
london;1948;Summer;united kingdom;europe;Boxing;67  73kg middleweight men;Athlete;László PAPP;Hungary;GOLD
london;1948;Summer;united kingdom;europe;Boxing;51-54kg bantamweight men;Athlete;Tibor CSIK;Hungary;GOLD
london;1948;Summer;united kingdom;europe;Wrestling;Welterweight, Greco-Roman (≤73 kilograms) Men;Athlete;Miklos SZILVASI;Hungary;SILVER
london;1948;Summer;united kingdom;europe;Wrestling;Featherweight, Greco-Roman (≤62 kilograms) Men;Athlete;Ferenc TOTH;Hungary;BRONZE
london;1948;Summer;united kingdom;europe;Wrestling;Heavyweight, Freestyle (>87 kilograms) Men;Athlete;Gyula BOBIS;Hungary;GOLD
london;1948;Summer;united kingdom;europe;Wrestling;Lightweight, Greco-Roman (≤67 kilograms) Men;Athlete;Karoly FERENCZ;Hungary;BRONZE
london;1948;Summer;united kingdom;europe;Fencing;foil individual men;Athlete;Lajos MASZLAY;Hungary;BRONZE
london;1948;Summer;united kingdom;europe;Fencing;sabre individual men;Athlete;Aladar GEREVICH;Hungary;GOLD
london;1948;Summer;united kingdom;europe;Fencing;sabre individual men;Athlete;Pal Adam KOVACS;Hungary;BRONZE
london;1948;Summer;united kingdom;europe;Fencing;foil individual women;Athlete;Ilona ELEK;Hungary;GOLD
london;1948;Summer;united kingdom;europe;Gymnastics Artistic;vault men;Athlete;Ferenc PATAKI;Hungary;BRONZE
london;1948;Summer;united kingdom;europe;Gymnastics Artistic;vault men;Athlete;Janos MOGYOROSI-KLENCS;Hungary;BRONZE
london;1948;Summer;united kingdom;europe;Gymnastics Artistic;floor exercises men;Athlete;Ferenc PATAKI;Hungary;GOLD
london;1948;Summer;united kingdom;europe;Gymnastics Artistic;floor exercises men;Athlete;Janos MOGYOROSI-KLENCS;Hungary;SILVER
london;1948;Summer;united kingdom;europe;Swimming;100m freestyle men;Athlete;Geza KADAS;Hungary;BRONZE
london;1948;Summer;united kingdom;europe;Swimming;200m breaststroke women;Athlete;Eva NOVAK-GERARD;Hungary;BRONZE
london;1948;Summer;united kingdom;europe;Swimming;1500m freestyle men;Athlete;György MITRO;Hungary;BRONZE
london;1948;Summer;united kingdom;europe;Athletics;hammer throw men;Athlete;Imre NEMETH;Hungary;GOLD
london;1948;Summer;united kingdom;europe;Athletics;long jump women;Athlete;Olga GYARMATI;Hungary;GOLD
london;1948;Summer;united kingdom;europe;Athletics;javelin throw men;Athlete;Jozsef VARSZEGI;Hungary;BRONZE
berlin;1936;Summer;germany;europe;Athletics;high jump women;Athlete;Ibolya CSAK;Hungary;GOLD
berlin;1936;Summer;germany;europe;Fencing;sabre individual men;Athlete;Endre KABOS;Hungary;GOLD
berlin;1936;Summer;germany;europe;Fencing;sabre individual men;Athlete;Aladar GEREVICH;Hungary;BRONZE
berlin;1936;Summer;germany;europe;Fencing;foil individual women;Athlete;Ilona ELEK;Hungary;GOLD
berlin;1936;Summer;germany;europe;Wrestling;Middleweight, Greco-Roman (≤79 kilograms) Men;Athlete;Jozsef PALOTAS;Hungary;BRONZE
berlin;1936;Summer;germany;europe;Wrestling;Bantamweight, Freestyle (≤56 kilograms) Men;Athlete;Ödön ZOMBORI;Hungary;GOLD
berlin;1936;Summer;germany;europe;Wrestling;Bantamweight, Greco-Roman (≤56 kilograms) Men;Athlete;Marton LÖRINCZ;Hungary;GOLD
berlin;1936;Summer;germany;europe;Wrestling;Lightweight, Freestyle (≤66 kilograms) Men;Athlete;Károly KÁRPÁTI;Hungary;GOLD
berlin;1936;Summer;germany;europe;Shooting;50m rifle prone 60 shots men;Athlete;Ralph Berzsenyi;Hungary;SILVER
berlin;1936;Summer;germany;europe;Boxing;Lightweight men;Athlete;Imre HARANGI;Hungary;GOLD
berlin;1936;Summer;germany;europe;Swimming;100m freestyle men;Athlete;Ferenc CSIK;Hungary;GOLD
berlin;1936;Summer;germany;europe;Equestrian Jumping;individual mixed;Athlete;Jozsef VON PLATTHY;Hungary;BRONZE
los-angeles;1932;Summer;usa;america;Boxing;508kg flyweight men;Athlete;Istvan ENEKES;Hungary;GOLD
los-angeles;1932;Summer;usa;america;Gymnastics Artistic;individual all-round men;Athlete;István PELLE;Hungary;SILVER
los-angeles;1932;Summer;usa;america;Gymnastics Artistic;floor exercises men;Athlete;István PELLE;Hungary;GOLD
los-angeles;1932;Summer;usa;america;Gymnastics Artistic;parallel bars men;Athlete;István PELLE;Hungary;SILVER
los-angeles;1932;Summer;usa;america;Gymnastics Artistic;pommel horse men;Athlete;István PELLE;Hungary;GOLD
los-angeles;1932;Summer;usa;america;Wrestling;Lightweight, Freestyle (≤66 kilograms) Men;Athlete;Károly KÁRPÁTI;Hungary;SILVER
los-angeles;1932;Summer;usa;america;Wrestling;Bantamweight, Freestyle (≤56 kilograms) Men;Athlete;Ödön ZOMBORI;Hungary;SILVER
los-angeles;1932;Summer;usa;america;Wrestling;Middleweight, Freestyle (≤79 kilograms) Men;Athlete;Jozsef TUNYOGI;Hungary;BRONZE
los-angeles;1932;Summer;usa;america;Fencing;foil individual women;Athlete;Erna BOGEN;Hungary;BRONZE
los-angeles;1932;Summer;usa;america;Fencing;sabre individual men;Athlete;György PILLER JEKELFALUSSY;Hungary;GOLD
los-angeles;1932;Summer;usa;america;Fencing;sabre individual men;Athlete;Endre KABOS;Hungary;BRONZE
los-angeles;1932;Summer;usa;america;Shooting;50m rifle prone 60 shots men;Athlete;Zoltan HRADETZKY-SOOS-RUSZKA;Hungary;BRONZE
amsterdam;1928;Summer;netherlands;europe;Athletics;javelin throw men;Athlete;Bela SZEPES-STRAUCH;Hungary;SILVER
amsterdam;1928;Summer;netherlands;europe;Swimming;100m freestyle men;Athlete;Istvan BARANY;Hungary;SILVER
amsterdam;1928;Summer;netherlands;europe;Fencing;sabre individual men;Athlete;Ödön TERSZTYANSZKY;Hungary;GOLD
amsterdam;1928;Summer;netherlands;europe;Fencing;sabre individual men;Athlete;Attila PETSCHAUER;Hungary;SILVER
amsterdam;1928;Summer;netherlands;europe;Boxing;508kg flyweight men;Athlete;Antal KOCSIS;Hungary;GOLD
amsterdam;1928;Summer;netherlands;europe;Wrestling;Middleweight, Greco-Roman (≤75 kilograms) Men;Athlete;László Papp;Hungary;SILVER
amsterdam;1928;Summer;netherlands;europe;Wrestling;Lightweight, Greco-Roman (≤67.5 kilograms) Men;Athlete;Lajos KERESZTES;Hungary;GOLD
paris;1924;Summer;france;europe;Fencing;sabre individual men;Athlete;Sandor POSTA;Hungary;GOLD
paris;1924;Summer;france;europe;Fencing;sabre individual men;Athlete;Janos GARAY;Hungary;BRONZE
paris;1924;Summer;france;europe;Shooting;trap 125 targets men;Athlete;Gyula HALASY;Hungary;GOLD
paris;1924;Summer;france;europe;Athletics;pentathlon men;Athlete;Elemer SOMFAY;Hungary;SILVER
paris;1924;Summer;france;europe;Swimming;100m backstroke men;Athlete;Károly BARTHA;Hungary;BRONZE
paris;1924;Summer;france;europe;Wrestling;Heavyweight, Greco-Roman (>82.5 kilograms) Men;Athlete;Rajmund BADO;Hungary;BRONZE
paris;1924;Summer;france;europe;Wrestling;Lightweight, Greco-Roman (≤67.5 kilograms) Men;Athlete;Lajos KERESZTES;Hungary;SILVER
stockholm;1912;Summer;sweden;europe;Athletics;javelin throw men;Athlete;Mor KOVACS;Hungary;BRONZE
stockholm;1912;Summer;sweden;europe;Wrestling;Middleweight B, Greco-Roman (≤82.5 kilograms) Men;Athlete;Béla VARGA;Hungary;BRONZE
stockholm;1912;Summer;sweden;europe;Shooting;army rifle 300m 3 positions men;Athlete;Sandor PROKOPP;Hungary;GOLD
stockholm;1912;Summer;sweden;europe;Fencing;sabre individual men;Athlete;Jenö FUCHS;Hungary;GOLD
stockholm;1912;Summer;sweden;europe;Fencing;sabre individual men;Athlete;Béla BEKESSY;Hungary;SILVER
stockholm;1912;Summer;sweden;europe;Fencing;sabre individual men;Athlete;Ervin MESZAROS;Hungary;BRONZE
london;1908;Summer;united kingdom;europe;Fencing;sabre individual men;Athlete;Jenö FUCHS;Hungary;GOLD
london;1908;Summer;united kingdom;europe;Fencing;sabre individual men;Athlete;Béla ZULAWSKY;Hungary;SILVER
london;1908;Summer;united kingdom;europe;Wrestling;Heavyweight, Greco-Roman (>93 kilograms) Men;Athlete;Richard WEISZ;Hungary;GOLD
london;1908;Summer;united kingdom;europe;Rowing;single sculls 1x men;Athlete;Károly LEVICZKY;Hungary;BRONZE
london;1908;Summer;united kingdom;europe;Athletics;high jump men;Athlete;Istvan SOMODY;Hungary;SILVER
london;1908;Summer;united kingdom;europe;Swimming;100m freestyle men;Athlete;Zoltan HALMAY;Hungary;SILVER
st-louis;1904;Summer;usa;america;Swimming;50y freestyle 4572m men;Athlete;Zoltan HALMAY;Hungary;GOLD
st-louis;1904;Summer;usa;america;Swimming;880y freestyle 80466m men;Athlete;Geza KISS;Hungary;BRONZE
st-louis;1904;Summer;usa;america;Swimming;1500m freestyle men;Athlete;Geza KISS;Hungary;SILVER
st-louis;1904;Summer;usa;america;Swimming;100m freestyle men;Athlete;Zoltan HALMAY;Hungary;GOLD
paris;1900;Summer;france;europe;Athletics;high jump men;Athlete;Lajos GÖNCZY;Hungary;BRONZE
paris;1900;Summer;france;europe;Athletics;discus throw men;Athlete;Rudolf BAUER;Hungary;GOLD
paris;1900;Summer;france;europe;Swimming;1000m freestyle men;Athlete;Zoltan HALMAY;Hungary;BRONZE
paris;1900;Summer;france;europe;Swimming;4000m freestyle men;Athlete;Zoltan HALMAY;Hungary;SILVER
paris;1900;Summer;france;europe;Swimming;200m freestyle men;Athlete;Zoltan HALMAY;Hungary;SILVER
athens;1896;Summer;greece;europe;Athletics;marathon men;Athlete;Gyula KELLNER;Hungary;BRONZE
athens;1896;Summer;greece;europe;Athletics;100m men;Athlete;Alajos SZOKOLYI;Hungary;BRONZE
athens;1896;Summer;greece;europe;Athletics;800m men;Athlete;Nandor DANI;Hungary;SILVER
athens;1896;Summer;greece;europe;Swimming;1200m freestyle men;Athlete;Alfred HAJOS;Hungary;GOLD
athens;1896;Summer;greece;europe;Swimming;100m freestyle men;Athlete;Alfred HAJOS;Hungary;GOLD
athens;1896;Summer;greece;europe;Tennis;Singles men;Athlete;Momcsillo TAPAVICZA;Hungary;BRONZE
sydney;2000;Summer;australia;oceania;Athletics;pole vault women;Athlete;Vala FLOSADOTTIR;Iceland;BRONZE
los-angeles;1984;Summer;usa;america;Judo;86  95kg halfheavyweight men;Athlete;Bjarni FRIDRIKSSON;Iceland;BRONZE
melbourne;1956;Summer;australia;oceania;Athletics;triple jump men;Athlete;Vilhjalmur EINARSSON;Iceland;SILVER
tokyo;2020;Summer;japan;asia;Boxing;Men's Welter (63-69kg);Athlete;Aidan WALSH;Ireland;BRONZE
tokyo;2020;Summer;japan;asia;Boxing;Women's Light (57-60kg);Athlete;Kellie Anne HARRINGTON;Ireland;GOLD
rio;2016;Summer;brazil;america;Sailing;Laser Radial - One Person Dinghy women;Athlete;Annalise MURPHY;Ireland;SILVER
london;2012;Summer;united kingdom;europe;Equestrian Jumping;Jumping Individual mixed;Athlete;Cian O'CONNOR;Ireland;BRONZE
london;2012;Summer;united kingdom;europe;Athletics;50km walk men;Athlete;Robert HEFFERNAN;Ireland;BRONZE
london;2012;Summer;united kingdom;europe;Boxing;56kg men;Athlete;John Joseph NEVIN;Ireland;SILVER
london;2012;Summer;united kingdom;europe;Boxing;52kg men;Athlete;Michael John CONLAN;Ireland;BRONZE
london;2012;Summer;united kingdom;europe;Boxing;60 kg light women;Athlete;Katie TAYLOR;Ireland;GOLD
london;2012;Summer;united kingdom;europe;Boxing;46-49kg men;Athlete;Patrick BARNES;Ireland;BRONZE
beijing;2008;Summer;china;asia;Boxing;48kg light flywieght men;Athlete;Patrick BARNES;Ireland;BRONZE
beijing;2008;Summer;china;asia;Boxing;75-81kg lightheavyweight men;Athlete;Kenny EGAN;Ireland;SILVER
beijing;2008;Summer;china;asia;Boxing;69 - 75 kg men;Athlete;Darren John SUTHERLAND;Ireland;BRONZE
sydney;2000;Summer;australia;oceania;Athletics;5000m women;Athlete;Sonia O'SULLIVAN;Ireland;SILVER
